name,subtypes,phone,website,address,street,city,county,state,postal_code,latitude,longitude,rating,reviews,reviews_link,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photo,street_view,logo,business_status,working_hours,range,prices,booking_appointment_link,menu_link,about,description,verified,location_link,location_reviews_link,place_id,cid,reviews_id,slug,comunidad_autonoma,email,destacado,activo,prestaciones,descripcion,servicios,facilidades,accesibilidad
Recordarte y Sonreír - Crematorio de Mascotas,"Servicio de cremación, Funeraria, Planta incineradora, Cementerio de mascotas",+34 669 54 78 93,https://recordarteysonreir.com/,"C. Calidad, 34, Poligono Industrial los Olivos, 28906 Getafe, Madrid","C. Calidad, 34",Getafe,Poligono Industrial los Olivos,Madrid,28906,40.3134002,-3.681863,4.9,283,https://search.google.com/local/reviews?placeid=ChIJJ81MUIAhQg0RXqmyZkhPu6Q&q=*&authuser=0&hl=es&gl=ES,"{""1"": 7, ""2"": 1, ""3"": 0, ""4"": 2, ""5"": 273}",7,1,0,2,273,https://lh3.googleusercontent.com/p/AF1QipPMZ1BUYR-64HvNNk8i0l4WdcmHOSwLcqXmGAU6=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipPMZ1BUYR-64HvNNk8i0l4WdcmHOSwLcqXmGAU6=w1600-h1000-k-no,https://lh3.googleusercontent.com/-CoF2KaN1AbY/AAAAAAAAAAI/AAAAAAAAAAA/T7kDWVS2xhU/s44-p-k-no-ns-nd/photo.jpg,OPERATIONAL,"{""lunes"": ""Abierto 24 horas"", ""martes"": ""Abierto 24 horas"", ""miércoles"": ""Abierto 24 horas"", ""jueves"": ""Abierto 24 horas"", ""viernes"": ""Abierto 24 horas"", ""sábado"": ""Abierto 24 horas"", ""domingo"": ""Abierto 24 horas""}",,,,,"{""Accesibilidad"": {""Acceso para sillas de ruedas"": true, ""Aparcamiento adaptado para sillas de ruedas"": true}}",,1,"https://www.google.com/maps/place/Recordarte+y+Sonre%C3%ADr+-+Crematorio+de+Mascotas/@40.3134002,-3.681863,14z/data=!4m8!1m2!2m1!1sRecordarte+y+Sonre%C3%ADr+-+Crematorio+de+Mascotas!3m4!1s0xd422180504ccd27:0xa4bb4f4866b2a95e!8m2!3d40.3134002!4d-3.681863","https://www.google.com/maps/place/Recordarte+y+Sonre%C3%ADr+-+Crematorio+de+Mascotas/@40.3134002,-3.681863,13.99z/data=!4m16!1m7!3m6!1s0xd422180504ccd27:0xa4bb4f4866b2a95e!2sRecordarte+y+Sonre%C3%ADr+-+Crematorio+de+Mascotas!8m2!3d40.3134002!4d-3.681863!16s%2Fg%2F11ckvg1dmb!3m7!1s0xd422180504ccd27:0xa4bb4f4866b2a95e!8m2!3d40.3134002!4d-3.681863!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJJ81MUIAhQg0RXqmyZkhPu6Q,"1,19E+19","-6,58E+18",recordarte-y-sonreir--crematorio-de-mascotas,Comunidad de Madrid,,0,1,"Accesibilidad: Acceso para sillas de ruedas: Sí, Aparcamiento adaptado para sillas de ruedas: Sí",,,,
Fune Mascotas Villaverde,,+34 919 93 12 27,https://funemascotas.com/madrid/incineracion-mascotas-villaverde/,"Av. de Espinela, 12, Villaverde, 28021 Madrid","Av. de Espinela, 12",Madrid,Villaverde,Madrid,28021,40.3451639,-3.7095207,,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8K1gjyOzCDE8u9V90a2-Mw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=309.6359&pitch=0&thumbfov=100,https://lh3.googleusercontent.com/p/AF1QipMWPOToB-dL_hXBBQMvS1DfEoBNvi3I7G4aaB2j=w1600-h1000-k-no,https://lh4.googleusercontent.com/-NC3V4yoVLp8/AAAAAAAAAAI/AAAAAAAAAAA/AiUyVC1CGdQ/s44-p-k-no-ns-nd/photo.jpg,OPERATIONAL,"{""lunes"": ""Abierto 24 horas"", ""martes"": ""Abierto 24 horas"", ""miércoles"": ""Abierto 24 horas"", ""jueves"": ""Abierto 24 horas"", ""viernes"": ""Abierto 24 horas"", ""sábado"": ""Abierto 24 horas"", ""domingo"": ""Abierto 24 horas""}",,,,,"{""Clientela"": {""Amigable con la comunidad LGTBI+"": true, ""Espacio seguro para personas transgénero"": true}, ""Other"": {""Amigable con la comunidad LGTBI+"": true}}",,1,"https://www.google.com/maps/place/Fune+Mascotas+Villaverde/@40.345163899999996,-3.7095206999999997,14z/data=!4m8!1m2!2m1!1sFune+Mascotas+Villaverde!3m4!1s0xd4227544b3dc389:0x90df2cbf8cc949ca!8m2!3d40.345163899999996!4d-3.7095206999999997","https://www.google.com/maps/place/Fune+Mascotas+Villaverde/@40.345163899999996,-3.7095206999999997,13.99z/data=!4m16!1m7!3m6!1s0xd4227544b3dc389:0x90df2cbf8cc949ca!2sFune+Mascotas+Villaverde!8m2!3d40.345163899999996!4d-3.7095206999999997!16s%2Fg%2F11ckvg1dmb!3m7!1s0xd4227544b3dc389:0x90df2cbf8cc949ca!8m2!3d40.345163899999996!4d-3.7095206999999997!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJicM9S1QnQg0RyknJjL8s35A,"1,04E+19",,fune-mascotas-villaverde,Comunidad de Madrid,,0,1,"Clientela: Amigable con la comunidad LGTBI+: Sí, Espacio seguro para personas transgénero: Sí, Other: Amigable con la comunidad LGTBI+: Sí",,,,
Fune Mascotas - Pozuelo,Servicio de urgencias veterinarias,+34 919 93 12 27,https://funemascotas.com/madrid/eutanasia-perros-a-domicilio-pozuelo/,"C. de Inglaterra, 3, 28224 Pozuelo de Alarcón, Madrid","C. de Inglaterra, 3",Pozuelo de Alarcón,,Madrid,28224,40.4413808,-3.7891931,,,,,,,,,,https://lh3.googleusercontent.com/p/AF1QipPUqu8r9GO1rOywLfUFCUFX5giLuVCE82PF-i36=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipPUqu8r9GO1rOywLfUFCUFX5giLuVCE82PF-i36=w1600-h1000-k-no,https://lh4.googleusercontent.com/-3c-Tbqad4-c/AAAAAAAAAAI/AAAAAAAAAAA/XA-95d9YU7o/s44-p-k-no-ns-nd/photo.jpg,OPERATIONAL,"{""lunes"": ""Abierto 24 horas"", ""martes"": ""Abierto 24 horas"", ""miércoles"": ""Abierto 24 horas"", ""jueves"": ""Abierto 24 horas"", ""viernes"": ""Abierto 24 horas"", ""sábado"": ""Abierto 24 horas"", ""domingo"": ""Abierto 24 horas""}",,,,,,,1,"https://www.google.com/maps/place/Fune+Mascotas+-+Pozuelo/@40.4413808,-3.7891931,14z/data=!4m8!1m2!2m1!1sFune+Mascotas+-+Pozuelo!3m4!1s0xd41878197f2aaf1:0xef0ba79d517d7cdf!8m2!3d40.4413808!4d-3.7891931","https://www.google.com/maps/place/Fune+Mascotas+-+Pozuelo/@40.4413808,-3.7891931,13.99z/data=!4m16!1m7!3m6!1s0xd41878197f2aaf1:0xef0ba79d517d7cdf!2sFune+Mascotas+-+Pozuelo!8m2!3d40.4413808!4d-3.7891931!16s%2Fg%2F11ckvg1dmb!3m7!1s0xd41878197f2aaf1:0xef0ba79d517d7cdf!8m2!3d40.4413808!4d-3.7891931!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJ8aryl4GHQQ0R33x9UZ2nC-8,"1,72E+19",,fune-mascotas--pozuelo,Comunidad de Madrid,,0,1,,,,,
Funeraria Huella Amiga - Incinerar Mascota en Madrid,,+34 919 93 09 26,https://huellaamiga.net/,"C. Alegría de Oria, 49, 4B, San Blas-Canillejas, 28027 Madrid","C. Alegría de Oria, 49, 4B",Madrid,San Blas-Canillejas,Madrid,28027,40.4451835,-3.6340749,4.9,89,https://search.google.com/local/reviews?placeid=ChIJ4-9_iSJ_hk8RlSWS4J66Lpc&q=*&authuser=0&hl=es&gl=ES,"{""1"": 1, ""2"": 0, ""3"": 1, ""4"": 2, ""5"": 85}",1,0,1,2,85,https://lh3.googleusercontent.com/p/AF1QipN0y9qKyyFlk63DXfLi7OKi0uZST8Gdc6_lpn1O=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipN0y9qKyyFlk63DXfLi7OKi0uZST8Gdc6_lpn1O=w1600-h1000-k-no,https://lh3.googleusercontent.com/-9XXZRdnPmrg/AAAAAAAAAAI/AAAAAAAAAAA/a8XOiXh-CPk/s44-p-k-no-ns-nd/photo.jpg,OPERATIONAL,"{""lunes"": ""Abierto 24 horas"", ""martes"": ""Abierto 24 horas"", ""miércoles"": ""Abierto 24 horas"", ""jueves"": ""Abierto 24 horas"", ""viernes"": ""Abierto 24 horas"", ""sábado"": ""Abierto 24 horas"", ""domingo"": ""Abierto 24 horas""}",,,,,"{""Opciones de servicio"": {""Ofrece asistencia en otros idiomas"": true}, ""Accesibilidad"": {""Aseo adaptado para sillas de ruedas"": false, ""Asientos adaptados sillas de ruedas"": false}, ""Servicios"": {""Aseos unisex"": true}, ""Clientela"": {""Amigable con la comunidad LGTBI+"": true}, ""Other"": {""Amigable con la comunidad LGTBI+"": true}}",,1,"https://www.google.com/maps/place/Funeraria+Huella+Amiga+-+Incinerar+Mascota+en+Madrid/@40.4451835,-3.6340749,14z/data=!4m8!1m2!2m1!1sFuneraria+Huella+Amiga+-+Incinerar+Mascota+en+Madrid!3m4!1s0x4f867f22897fefe3:0x972eba9ee0922595!8m2!3d40.4451835!4d-3.6340749","https://www.google.com/maps/place/Funeraria+Huella+Amiga+-+Incinerar+Mascota+en+Madrid/@40.4451835,-3.6340749,13.99z/data=!4m16!1m7!3m6!1s0x4f867f22897fefe3:0x972eba9ee0922595!2sFuneraria+Huella+Amiga+-+Incinerar+Mascota+en+Madrid!8m2!3d40.4451835!4d-3.6340749!16s%2Fg%2F11ckvg1dmb!3m7!1s0x4f867f22897fefe3:0x972eba9ee0922595!8m2!3d40.4451835!4d-3.6340749!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJ4-9_iSJ_hk8RlSWS4J66Lpc,"1,09E+19","-7,55E+18",funeraria-huella-amiga--incinerar-mascota-en-madrid,Comunidad de Madrid,,0,1,"Opciones de servicio: Ofrece asistencia en otros idiomas: Sí, Accesibilidad: Aseo adaptado para sillas de ruedas: No, Asientos adaptados sillas de ruedas: No, Servicios: Aseos unisex: Sí, Clientela: Amigable con la comunidad LGTBI+: Sí, Other: Amigable con la comunidad LGTBI+: Sí",,,,
Wasky | Autolavado de mascotas Plaza Elíptica,"Peluquero de mascotas, Tienda de productos para mascotas",+34 913 13 09 59,https://www.wasky.es/,"P.º de Sta. María de la Cabeza, 168, Carabanchel, 28019 Madrid","P.º de Sta. María de la Cabeza, 168",Madrid,Carabanchel,Madrid,28019,40.3863641,-3.7167246,3.9,24,https://search.google.com/local/reviews?placeid=ChIJZdAnyFAnQg0RGnS4syFMAec&q=*&authuser=0&hl=es&gl=ES,"{""1"": 2, ""2"": 3, ""3"": 1, ""4"": 8, ""5"": 10}",2,3,1,8,10,https://lh3.googleusercontent.com/p/AF1QipMniE6GsKDPzSJOGw16H87FYd4KvrAwBelHpZwh=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipMniE6GsKDPzSJOGw16H87FYd4KvrAwBelHpZwh=w1600-h1000-k-no,https://lh3.googleusercontent.com/-ZLzaaW7TunI/AAAAAAAAAAI/AAAAAAAAAAA/xGOP-Om_fcU/s44-p-k-no-ns-nd/photo.jpg,OPERATIONAL,"{""lunes"": ""Abierto 24 horas"", ""martes"": ""Abierto 24 horas"", ""miércoles"": ""Abierto 24 horas"", ""jueves"": ""Abierto 24 horas"", ""viernes"": ""Abierto 24 horas"", ""sábado"": ""Abierto 24 horas"", ""domingo"": ""Abierto 24 horas""}",,,,,"{""Accesibilidad"": {""Acceso para sillas de ruedas"": true}, ""Pagos"": {""Pagos con móvil vía NFC"": true, ""Tarjetas de crédito"": true, ""Tarjetas de débito"": true}}",,1,"https://www.google.com/maps/place/Wasky+%7C+Autolavado+de+mascotas+Plaza+El%C3%ADptica/@40.3863641,-3.7167246,14z/data=!4m8!1m2!2m1!1sWasky+%7C+Autolavado+de+mascotas+Plaza+El%C3%ADptica!3m4!1s0xd422750c827d065:0xe7014c21b3b8741a!8m2!3d40.3863641!4d-3.7167246","https://www.google.com/maps/place/Wasky+%7C+Autolavado+de+mascotas+Plaza+El%C3%ADptica/@40.3863641,-3.7167246,13.99z/data=!4m16!1m7!3m6!1s0xd422750c827d065:0xe7014c21b3b8741a!2sWasky+%7C+Autolavado+de+mascotas+Plaza+El%C3%ADptica!8m2!3d40.3863641!4d-3.7167246!16s%2Fg%2F11ckvg1dmb!3m7!1s0xd422750c827d065:0xe7014c21b3b8741a!8m2!3d40.3863641!4d-3.7167246!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJZdAnyFAnQg0RGnS4syFMAec,"1,66E+19","-1,80E+18",wasky-autolavado-de-mascotas-plaza-eliptica,Comunidad de Madrid,,0,1,"Accesibilidad: Acceso para sillas de ruedas: Sí, Pagos: Pagos con móvil vía NFC: Sí, Tarjetas de crédito: Sí, Tarjetas de débito: Sí",,,,
Fune Mascotas Ciudad Lineal,,+34 919 93 12 27,https://funemascotas.com/madrid/incineracion-mascotas-ciudadlineal/,"C. de Calidón, 5, Cdad. Lineal, 28043 Madrid","C. de Calidón, 5",Madrid,Ciudad Lineal,Madrid,28043,40.4482394,-3.6523037,1,1,https://search.google.com/local/reviews?placeid=ChIJwREn89AvQg0RivhCpmKHUPI&q=*&authuser=0&hl=es&gl=ES,"{""1"": 1, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}",1,0,0,0,0,https://lh3.googleusercontent.com/p/AF1QipNV8tz5G5BvPeUg9NsqsmSZ9XSFlrVyc7tSfjJ2=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipNV8tz5G5BvPeUg9NsqsmSZ9XSFlrVyc7tSfjJ2=w1600-h1000-k-no,https://lh3.googleusercontent.com/-wREZ4fMCeno/AAAAAAAAAAI/AAAAAAAAAAA/b9dMgzXJDKU/s44-p-k-no-ns-nd/photo.jpg,OPERATIONAL,"{""lunes"": ""Abierto 24 horas"", ""martes"": ""Abierto 24 horas"", ""miércoles"": ""Abierto 24 horas"", ""jueves"": ""Abierto 24 horas"", ""viernes"": ""Abierto 24 horas"", ""sábado"": ""Abierto 24 horas"", ""domingo"": ""Abierto 24 horas""}",,,,,,,1,"https://www.google.com/maps/place/Fune+Mascotas+Ciudad+Lineal/@40.4482394,-3.6523037,14z/data=!4m8!1m2!2m1!1sFune+Mascotas+Ciudad+Lineal!3m4!1s0xd422fd0f32711c1:0xf2508762a642f88a!8m2!3d40.4482394!4d-3.6523037","https://www.google.com/maps/place/Fune+Mascotas+Ciudad+Lineal/@40.4482394,-3.6523037,13.99z/data=!4m16!1m7!3m6!1s0xd422fd0f32711c1:0xf2508762a642f88a!2sFune+Mascotas+Ciudad+Lineal!8m2!3d40.4482394!4d-3.6523037!16s%2Fg%2F11ckvg1dmb!3m7!1s0xd422fd0f32711c1:0xf2508762a642f88a!8m2!3d40.4482394!4d-3.6523037!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJwREn89AvQg0RivhCpmKHUPI,"1,75E+19","-9,86E+17",fune-mascotas-ciudad-lineal,Comunidad de Madrid,,0,1,,,,,
Crematorio de mascotas | Infinity Pet S.L,Cementerio de mascotas,+34 910 37 80 16,https://crematoriomascotasinfinity.com/,"C. Galileo, 3, Nave A12, 28914 Leganés, Madrid","C. Galileo, 3, Nave A12",Leganés,,Madrid,28914,40.3103103,-3.8060681,4.2,123,https://search.google.com/local/reviews?placeid=ChIJy_ht9uqLQQ0RdxWqNBfK5Z4&q=*&authuser=0&hl=es&gl=ES,"{""1"": 20, ""2"": 4, ""3"": 0, ""4"": 4, ""5"": 95}",20,4,0,4,95,https://lh3.googleusercontent.com/p/AF1QipM4Nvyp3TS13KoiFCpQrxQjAf9gs5To311I_Rts=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipM4Nvyp3TS13KoiFCpQrxQjAf9gs5To311I_Rts=w1600-h1000-k-no,https://lh5.googleusercontent.com/-hEu91-CPZT4/AAAAAAAAAAI/AAAAAAAAAAA/Qxioun1_fz8/s44-p-k-no-ns-nd/photo.jpg,OPERATIONAL,"{""lunes"": ""Abierto 24 horas"", ""martes"": ""Abierto 24 horas"", ""miércoles"": ""Abierto 24 horas"", ""jueves"": ""Abierto 24 horas"", ""viernes"": ""Abierto 24 horas"", ""sábado"": ""Abierto 24 horas"", ""domingo"": ""Abierto 24 horas""}",,,,,"{""Accesibilidad"": {""Acceso para sillas de ruedas"": true}, ""Aparcamiento"": {""Aparcamiento en la calle gratuito"": true, ""Aparcamiento gratuito"": true, ""Parking gratuito"": true}}",,1,"https://www.google.com/maps/place/Crematorio+de+mascotas+%7C+Infinity+Pet+S.L/@40.3103103,-3.8060680999999996,14z/data=!4m8!1m2!2m1!1sCrematorio+de+mascotas+%7C+Infinity+Pet+S.L!3m4!1s0xd418beaf66df8cb:0x9ee5ca1734aa1577!8m2!3d40.3103103!4d-3.8060680999999996","https://www.google.com/maps/place/Crematorio+de+mascotas+%7C+Infinity+Pet+S.L/@40.3103103,-3.8060680999999996,13.99z/data=!4m16!1m7!3m6!1s0xd418beaf66df8cb:0x9ee5ca1734aa1577!2sCrematorio+de+mascotas+%7C+Infinity+Pet+S.L!8m2!3d40.3103103!4d-3.8060680999999996!16s%2Fg%2F11ckvg1dmb!3m7!1s0xd418beaf66df8cb:0x9ee5ca1734aa1577!8m2!3d40.3103103!4d-3.8060680999999996!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJy_ht9uqLQQ0RdxWqNBfK5Z4,"1,14E+19","-7,00E+18",crematorio-de-mascotas-infinity-pet-sl,Comunidad de Madrid,,0,1,"Accesibilidad: Acceso para sillas de ruedas: Sí, Aparcamiento: Aparcamiento en la calle gratuito: Sí, Aparcamiento gratuito: Sí, Parking gratuito: Sí",,,,
Bosque del Silencio,Cementerio de mascotas,+34 644 48 63 24,https://bosquedelsilencio.com.es/,"C. Progreso, 2, Poligono Industrial los Olivos, 28906 Getafe, Madrid","C. Progreso, 2",Getafe,Poligono Industrial los Olivos,Madrid,28906,40.3153951,-3.6903751,4.7,39,https://search.google.com/local/reviews?placeid=ChIJTXqqVvUhQg0RstOzPeB3P4w&q=*&authuser=0&hl=es&gl=ES,"{""1"": 2, ""2"": 1, ""3"": 0, ""4"": 0, ""5"": 36}",2,1,0,0,36,https://lh3.googleusercontent.com/p/AF1QipOCy4azl48DAhrepH4kotOMVU1ByeBdXsnz-Tcw=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipOCy4azl48DAhrepH4kotOMVU1ByeBdXsnz-Tcw=w1600-h1000-k-no,https://lh6.googleusercontent.com/-e87Tq0XP3KQ/AAAAAAAAAAI/AAAAAAAAAAA/SXQ28GWCWPc/s44-p-k-no-ns-nd/photo.jpg,OPERATIONAL,"{""lunes"": ""Abierto 24 horas"", ""martes"": ""Abierto 24 horas"", ""miércoles"": ""Abierto 24 horas"", ""jueves"": ""Abierto 24 horas"", ""viernes"": ""Abierto 24 horas"", ""sábado"": ""Abierto 24 horas"", ""domingo"": ""Abierto 24 horas""}",,,,,"{""Accesibilidad"": {""Acceso para sillas de ruedas"": true}, ""Clientela"": {""Amigable con la comunidad LGTBI+"": true, ""Espacio seguro para personas transgénero"": true}, ""Other"": {""Amigable con la comunidad LGTBI+"": true}}",,1,"https://www.google.com/maps/place/Bosque+del+Silencio/@40.315395099999996,-3.6903751,14z/data=!4m8!1m2!2m1!1sBosque+del+Silencio!3m4!1s0xd4221f556aa7a4d:0x8c3f77e03db3d3b2!8m2!3d40.315395099999996!4d-3.6903751","https://www.google.com/maps/place/Bosque+del+Silencio/@40.315395099999996,-3.6903751,13.99z/data=!4m16!1m7!3m6!1s0xd4221f556aa7a4d:0x8c3f77e03db3d3b2!2sBosque+del+Silencio!8m2!3d40.315395099999996!4d-3.6903751!16s%2Fg%2F11ckvg1dmb!3m7!1s0xd4221f556aa7a4d:0x8c3f77e03db3d3b2!8m2!3d40.315395099999996!4d-3.6903751!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJTXqqVvUhQg0RstOzPeB3P4w,"1,01E+19","-8,34E+18",bosque-del-silencio,Comunidad de Madrid,,0,1,"Accesibilidad: Acceso para sillas de ruedas: Sí, Clientela: Amigable con la comunidad LGTBI+: Sí, Espacio seguro para personas transgénero: Sí, Other: Amigable con la comunidad LGTBI+: Sí",,,,
Fune Mascotas Leganés,,+34 919 93 12 27,https://funemascotas.com/madrid/incineracion-mascotas-leganes/,"Pl. de la Inmaculada, 2, 28911 Leganés, Madrid","Pl. de la Inmaculada, 2",Leganés,,Madrid,28911,40.3251358,-3.7707121,5,2,https://search.google.com/local/reviews?placeid=ChIJH7i9SXyLQQ0RkVU9tlh2UKs&q=*&authuser=0&hl=es&gl=ES,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 2}",0,0,0,0,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xfMaeomKrnmtMQst35RPdQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=127.9155&pitch=0&thumbfov=100,https://lh3.googleusercontent.com/p/AF1QipMV-OdLW0BMBueG5t6ul2mdAyDH0SP0S7ikjjaP=w1600-h1000-k-no,https://lh3.googleusercontent.com/-h2-NsX1M_yo/AAAAAAAAAAI/AAAAAAAAAAA/Cgkr4jktKSM/s44-p-k-no-ns-nd/photo.jpg,OPERATIONAL,"{""lunes"": ""Abierto 24 horas"", ""martes"": ""Abierto 24 horas"", ""miércoles"": ""Abierto 24 horas"", ""jueves"": ""Abierto 24 horas"", ""viernes"": ""Abierto 24 horas"", ""sábado"": ""Abierto 24 horas"", ""domingo"": ""Abierto 24 horas""}",,,,,,,1,"https://www.google.com/maps/place/Fune+Mascotas+Legan%C3%A9s/@40.3251358,-3.7707121,14z/data=!4m8!1m2!2m1!1sFune+Mascotas+Legan%C3%A9s!3m4!1s0xd418b7c49bdb81f:0xab507658b63d5591!8m2!3d40.3251358!4d-3.7707121","https://www.google.com/maps/place/Fune+Mascotas+Legan%C3%A9s/@40.3251358,-3.7707121,13.99z/data=!4m16!1m7!3m6!1s0xd418b7c49bdb81f:0xab507658b63d5591!2sFune+Mascotas+Legan%C3%A9s!8m2!3d40.3251358!4d-3.7707121!16s%2Fg%2F11ckvg1dmb!3m7!1s0xd418b7c49bdb81f:0xab507658b63d5591!8m2!3d40.3251358!4d-3.7707121!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJH7i9SXyLQQ0RkVU9tlh2UKs,"1,23E+19","-6,10E+18",fune-mascotas-leganes,Comunidad de Madrid,,0,1,,,,,
"Fune Mascotas Getafe - Incinerar perro, gatos y otros animales",,+34 919 93 12 27,https://funemascotas.com/madrid/incineracion-mascotas-getafe/,"C. Madrid, 102, 28902 Getafe, Madrid","C. Madrid, 102",Getafe,,Madrid,28902,40.3118767,-3.7276809,5,1,https://search.google.com/local/reviews?placeid=ChIJTavoRrYhQg0RUKDoHR9Vfns&q=*&authuser=0&hl=es&gl=ES,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 1}",0,0,0,0,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DGmnGL1t0l8L-x0wdSlH_w&cb_client=search.gws-prod.gps&w=800&h=500&yaw=247.07246&pitch=0&thumbfov=100,https://lh3.googleusercontent.com/p/AF1QipOWL9f7glH8k9qtb1nc307bBBRcSFd-pPX6ctLV=w1600-h1000-k-no,https://lh6.googleusercontent.com/-ZC4q3FTEfMo/AAAAAAAAAAI/AAAAAAAAAAA/YRgmrD6jNJU/s44-p-k-no-ns-nd/photo.jpg,OPERATIONAL,"{""lunes"": ""Abierto 24 horas"", ""martes"": ""Abierto 24 horas"", ""miércoles"": ""Abierto 24 horas"", ""jueves"": ""Abierto 24 horas"", ""viernes"": ""Abierto 24 horas"", ""sábado"": ""Abierto 24 horas"", ""domingo"": ""Abierto 24 horas""}",,,,,,,1,"https://www.google.com/maps/place/Fune+Mascotas+Getafe+-+Incinerar+perro%2C+gatos+y+otros+animales/@40.3118767,-3.7276808999999997,14z/data=!4m8!1m2!2m1!1sFune+Mascotas+Getafe+-+Incinerar+perro%2C+gatos+y+otros+animales!3m4!1s0xd4221b646e8ab4d:0x7b7e551f1de8a050!8m2!3d40.3118767!4d-3.7276808999999997","https://www.google.com/maps/place/Fune+Mascotas+Getafe+-+Incinerar+perro%2C+gatos+y+otros+animales/@40.3118767,-3.7276808999999997,13.99z/data=!4m16!1m7!3m6!1s0xd4221b646e8ab4d:0x7b7e551f1de8a050!2sFune+Mascotas+Getafe+-+Incinerar+perro%2C+gatos+y+otros+animales!8m2!3d40.3118767!4d-3.7276808999999997!16s%2Fg%2F11ckvg1dmb!3m7!1s0xd4221b646e8ab4d:0x7b7e551f1de8a050!8m2!3d40.3118767!4d-3.7276808999999997!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJTavoRrYhQg0RUKDoHR9Vfns,"8,90E+18","8,90E+18",fune-mascotas-getafe--incinerar-perro-gatos-y-otros-animales,Comunidad de Madrid,,0,1,,,,,
Fune Mascotas Moratalaz,,+34 919 93 12 27,https://funemascotas.com/madrid/incineracion-mascotas-moratalaz/,"C. Entre Arroyos, 15, Moratalaz, 28030 Madrid","C. Entre Arroyos, 15",Madrid,Moratalaz,Madrid,28030,40.4087422,-3.6553137,,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KM_OMLoK-ySfPINCs1prfg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=117.45982&pitch=0&thumbfov=100,https://lh3.googleusercontent.com/p/AF1QipOjh5gizqV4KJYogFLoUkgcVudAYKqKNn-Qgzeh=w1600-h1000-k-no,https://lh5.googleusercontent.com/-ypFGdX7anKQ/AAAAAAAAAAI/AAAAAAAAAAA/DDKrpjGDOXo/s44-p-k-no-ns-nd/photo.jpg,OPERATIONAL,"{""lunes"": ""Abierto 24 horas"", ""martes"": ""Abierto 24 horas"", ""miércoles"": ""Abierto 24 horas"", ""jueves"": ""Abierto 24 horas"", ""viernes"": ""Abierto 24 horas"", ""sábado"": ""Abierto 24 horas"", ""domingo"": ""Abierto 24 horas""}",,,,,,,1,"https://www.google.com/maps/place/Fune+Mascotas+Moratalaz/@40.4087422,-3.6553136999999998,14z/data=!4m8!1m2!2m1!1sFune+Mascotas+Moratalaz!3m4!1s0xd422521afa62c85:0x1a394c88110b1dd5!8m2!3d40.4087422!4d-3.6553136999999998","https://www.google.com/maps/place/Fune+Mascotas+Moratalaz/@40.4087422,-3.6553136999999998,13.99z/data=!4m16!1m7!3m6!1s0xd422521afa62c85:0x1a394c88110b1dd5!2sFune+Mascotas+Moratalaz!8m2!3d40.4087422!4d-3.6553136999999998!16s%2Fg%2F11ckvg1dmb!3m7!1s0xd422521afa62c85:0x1a394c88110b1dd5!8m2!3d40.4087422!4d-3.6553136999999998!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJhSymryElQg0R1R0LEYhMORo,"1,89E+18",,fune-mascotas-moratalaz,Comunidad de Madrid,,0,1,,,,,
